,NMFS.Tracking.Number,count
4026,SWR-2008-6739,1
4027,SWR-2008-6893,1
4028,SWR-2008-6967,1
4029,SWR-2008-6988,1
4030,SWR-2008-728,1
4031,SWR-2008-7283,1
4032,SWR-2008-7352,1
4033,SWR-2008-7478,1
4034,SWR-2008-7516,1
4035,SWR-2008-7575,1
4036,SWR-2008-7593,1
4037,SWR-2008-7683,1
4038,SWR-2008-7782,1
4039,SWR-2008-7997,1
4040,SWR-2008-8015,1
4041,SWR-2008-8016,1
4042,SWR-2008-8036,1
4043,SWR-2008-8067,1
4044,SWR-2008-8250,1
4045,SWR-2008-837,1
4046,SWR-2008-8508,1
4047,SWR-2008-8514,1
4048,SWR-2008-8627,1
4049,SWR-2008-8637,1
4050,SWR-2008-8647,1
4051,SWR-2008-8828,1
4052,SWR-2008-9103,1
4053,SWR-2008-9115,1
4054,SWR-2008-9135,1
4055,SWR-2008-9168,1
4056,SWR-2008-9169,1
4057,SWR-2008-9170,1
4058,SWR-2008-9172,1
4059,SWR-2008-9189,1
4060,SWR-2009-1003,1
4061,SWR-2009-1004,1
4062,SWR-2009-1463,1
4063,SWR-2009-1464,1
4064,SWR-2009-1465,1
4065,SWR-2009-1498,1
4066,SWR-2009-1588,1
4067,SWR-2009-1614,1
4068,SWR-2009-177,1
4069,SWR-2009-1918,1
4070,SWR-2009-2185,1
4071,SWR-2009-224,1
4072,SWR-2009-2244,1
4073,SWR-2009-2252,1
4074,SWR-2009-2261,1
4075,SWR-2009-2262,1
4076,SWR-2009-2325,1
4077,SWR-2009-2385,1
4078,SWR-2009-2404,1
4079,SWR-2009-2405,1
4080,SWR-2009-2494,1
4081,SWR-2009-2601,1
4082,SWR-2009-2622,1
4083,SWR-2009-291,1
4084,SWR-2009-3082,1
4085,SWR-2009-3163,1
4086,SWR-2009-3224,1
4087,SWR-2009-3384,1
4088,SWR-2009-3878,1
4089,SWR-2009-3881,1
4090,SWR-2009-3896,1
4091,SWR-2009-3958,1
4092,SWR-2009-3959,1
4093,SWR-2009-4028,1
4094,SWR-2009-4029,1
4095,SWR-2009-4030,1
4096,SWR-2009-4032,1
4097,SWR-2009-4033,1
4098,SWR-2009-4147,1
4099,SWR-2009-4191,1
4100,SWR-2009-421,1
4101,SWR-2009-4212,1
4102,SWR-2009-4233,1
4103,SWR-2009-4352,1
4104,SWR-2009-4468,1
4105,SWR-2009-4484,1
4106,SWR-2009-4754,1
4107,SWR-2009-4839,1
4108,SWR-2009-4927,1
4109,SWR-2009-5120,1
4110,SWR-2009-5193,1
4111,SWR-2009-5260,1
4112,SWR-2009-5283,1
4113,SWR-2009-5313,1
4114,SWR-2009-5373,1
4115,SWR-2009-5375,1
4116,SWR-2009-5654,1
4117,SWR-2009-5655,1
4118,SWR-2009-5713,1
4119,SWR-2009-5714,1
4120,SWR-2009-6043,1
4121,SWR-2009-6135,1
4122,SWR-2009-6136,1
4123,SWR-2009-6150,1
4124,SWR-2009-6197,1
4125,SWR-2009-625,1
4126,SWR-2009-6261,1
4127,SWR-2009-6313,1
4128,SWR-2009-6316,1
4129,SWR-2009-6455,1
4130,SWR-2009-6501,1
4131,SWR-2009-6598,1
4132,SWR-2009-6656,1
4133,SWR-2009-6707,1
4134,SWR-2009-6739,1
4135,SWR-2009-6823,1
4136,SWR-2009-685,1
4137,SWR-2009-686,1
4138,SWR-2009-7129,1
4139,SWR-2009-7151,1
4140,SWR-2009-7231,1
4141,SWR-2009-7237,1
4142,SWR-2009-7238,1
4143,SWR-2009-7428,1
4144,SWR-2009-743,1
4145,SWR-2009-7529,1
4146,SWR-2009-845,1
4147,SWR-2009-861,1
4148,SWR-2009-874,1
4149,SWR-2010-1114,1
4150,SWR-2010-1249,1
4151,SWR-2010-1250,1
4152,SWR-2010-1325,1
4153,SWR-2010-163,1
4154,SWR-2010-1657,1
4155,SWR-2010-1664,1
4156,SWR-2010-1813,1
4157,SWR-2010-1890,1
4158,SWR-2010-1891,1
4159,SWR-2010-1918,1
4160,SWR-2010-1924,1
4161,SWR-2010-1925,1
4162,SWR-2010-1960,1
4163,SWR-2010-202,1
4164,SWR-2010-2032,1
4165,SWR-2010-2047,1
4166,SWR-2010-2120,1
4167,SWR-2010-233,1
4168,SWR-2010-2453,1
4169,SWR-2010-2682,1
4170,SWR-2010-2752,1
4171,SWR-2010-2797,1
4172,SWR-2010-294,1
4173,SWR-2010-3052,1
4174,SWR-2010-3112,1
4175,SWR-2010-3119,1
4176,SWR-2010-3120,1
4177,SWR-2010-3359,1
4178,SWR-2010-3360,1
4179,SWR-2010-3364,1
4180,SWR-2010-3403,1
4181,SWR-2010-3728,1
4182,SWR-2010-3869,1
4183,SWR-2010-3962,1
4184,SWR-2010-4017,1
4185,SWR-2010-402,1
4186,SWR-2010-4034,1
4187,SWR-2010-4038,1
4188,SWR-2010-4053,1
4189,SWR-2010-4071,1
4190,SWR-2010-4102,1
4191,SWR-2010-4112,1
4192,SWR-2010-4149,1
4193,SWR-2010-4209,1
4194,SWR-2010-4340,1
4195,SWR-2010-4361,1
4196,SWR-2010-4492,1
4197,SWR-2010-45,1
4198,SWR-2010-4615,1
4199,SWR-2010-4656,1
4200,SWR-2010-4680,1
4201,SWR-2010-470,1
4202,SWR-2010-4705,1
4203,SWR-2010-472,1
4204,SWR-2010-4772,1
4205,SWR-2010-4773,1
4206,SWR-2010-4855,1
4207,SWR-2010-4908,1
4208,SWR-2010-4947,1
4209,SWR-2010-4948,1
4210,SWR-2010-5224,1
4211,SWR-2010-5354,1
4212,SWR-2010-5366,1
4213,SWR-2010-5393,1
4214,SWR-2010-5534,1
4215,SWR-2010-5557,1
4216,SWR-2010-5598,1
4217,SWR-2010-5693,1
4218,SWR-2010-5950,1
4219,SWR-2010-6121,1
4220,SWR-2010-6122,1
4221,SWR-2010-6191,1
4222,SWR-2010-6192,1
4223,SWR-2010-6372,1
4224,SWR-2010-6385,1
4225,SWR-2010-6387,1
4226,SWR-2010-6574,1
4227,SWR-2010-6701,1
4228,SWR-2010-6702,1
4229,SWR-2010-814,1
4230,SWR-2010-816,1
4231,SWR-2010-933,1
4232,SWR-2010-952,1
4233,SWR-2010-989,1
4234,SWR-2011-107,1
4235,SWR-2011-1198,1
4236,SWR-2011-1397,1
4237,SWR-2011-1492,1
4238,SWR-2011-1565,1
4239,SWR-2011-1675,1
4240,SWR-2011-1676,1
4241,SWR-2011-1714,1
4242,SWR-2011-1750,1
4243,SWR-2011-1751,1
4244,SWR-2011-1888,1
4245,SWR-2011-1929,1
4246,SWR-2011-230,1
4247,SWR-2011-2325,1
4248,SWR-2011-2390,1
4249,SWR-2011-2506,1
4250,SWR-2011-261,1
4251,SWR-2011-2762,1
4252,SWR-2011-2763,1
4253,SWR-2011-2764,1
4254,SWR-2011-2765,1
4255,SWR-2011-2766,1
4256,SWR-2011-2767,1
4257,SWR-2011-2768,1
4258,SWR-2011-2769,1
4259,SWR-2011-3017,1
4260,SWR-2011-3430,1
4261,SWR-2011-3857,1
4262,SWR-2011-3945,1
4263,SWR-2011-397,1
4264,SWR-2011-3987,1
4265,SWR-2011-4032,1
4266,SWR-2011-4077,1
4267,SWR-2011-44,1
4268,SWR-2011-452,1
4269,SWR-2011-5036,1
4270,SWR-2011-520,1
4271,SWR-2011-543,1
4272,SWR-2011-561,1
4273,SWR-2011-5747,1
4274,SWR-2011-6375,1
4275,SWR-2011-83,1
4276,SWR-2012-2758,1
4277,SWR-2012-2759,1
4278,SWR-2012-3013,1
4279,SWR-2012-3357,1
4280,SWR-2012-3358,1
4281,SWR-2012-3520,1
4282,SWR-2012-3835,1
4283,SWR-2012-588,1
4284,SWR-2012-951,1
4285,SWR-2012-953,1
